0.433;0.521;
0.434;0.518;
0.435;0.516;
0.435;0.514;
0.435;0.513;
0.435;0.513;
0.435;0.512;
0.435;0.511;
0.435;0.51;
0.434;0.509;
0.434;0.508;
0.433;0.508;
0.432;0.509;
0.431;0.51;
0.431;0.51;
0.431;0.51;
0.43;0.511;
0.43;0.511;
0.429;0.511;
0.429;0.51;
0.428;0.509;
0.427;0.509;
0.451;0.345;
0.45;0.344;
0.45;0.343;
0.45;0.343;
0.449;0.342;
0.449;0.341;
0.449;0.34;
0.448;0.34;
0.448;0.339;
0.448;0.338;
0.448;0.338;
0.447;0.337;
0.447;0.337;
0.447;0.337;
0.447;0.336;
0.447;0.336;
0.447;0.335;
0.446;0.335;
0.446;0.334;
0.446;0.334;
0.446;0.334;
0.445;0.334;
0.445;0.334;
0.445;0.334;
0.445;0.334;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.335;
0.445;0.336;
0.444;0.336;
0.444;0.337;
0.444;0.338;
0.444;0.338;
0.444;0.338;
0.444;0.338;
0.444;0.339;
0.444;0.339;
0.444;0.34;
0.444;0.34;
0.443;0.34;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.34;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.342;
0.443;0.342;
0.443;0.342;
0.443;0.342;
0.443;0.342;
0.443;0.341;
0.443;0.341;
0.443;0.34;
0.443;0.34;
0.443;0.339;
0.443;0.339;
0.443;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.338;
0.444;0.338;
0.444;0.338;
0.444;0.338;
0.444;0.338;
0.444;0.337;
0.444;0.337;
0.444;0.337;
0.444;0.337;
0.444;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.443;0.338;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.339;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.445;0.341;
0.445;0.341;
0.445;0.34;
0.445;0.34;
0.445;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.34;
0.444;0.341;
0.444;0.341;
0.444;0.341;
0.444;0.341;
0.444;0.341;
0.444;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.443;0.341;
0.444;0.341;
0.444;0.341;
0.444;0.341;
0.444;0.342;
0.444;0.342;
0.444;0.342;
0.444;0.342;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.343;
0.444;0.344;
0.444;0.344;
0.444;0.344;
0.444;0.344;
0.444;0.344;
0.444;0.344;
0.444;0.345;
0.505;0.331;
0.506;0.33;
0.506;0.33;
0.506;0.33;
0.506;0.329;
0.507;0.328;
0.507;0.328;
0.507;0.328;
0.507;0.328;
0.508;0.328;
0.508;0.328;
0.508;0.328;
0.509;0.328;
0.509;0.328;
0.509;0.329;
0.509;0.328;
0.509;0.328;
0.509;0.328;
0.51;0.327;
0.51;0.327;
0.51;0.326;
0.51;0.326;
0.51;0.326;
0.51;0.326;
0.51;0.326;
0.51;0.326;
0.51;0.326;
0.51;0.327;
0.511;0.327;
0.511;0.328;
0.511;0.328;
0.511;0.328;
0.511;0.328;
0.511;0.327;
0.511;0.327;
0.511;0.327;
0.511;0.326;
0.511;0.326;
0.511;0.326;
0.511;0.326;
0.511;0.326;
0.511;0.326;
