0.894;0.621;0.0;0.0;
0.659;0.465;441.0;0.0;
0.446;0.444;1.0;0.213106592626;
0.489;0.744;362.0;0.0;
0.525;0.34;120.0;0.0;
0.824;0.502;190.0;0.0;
0.112;0.49;28.0;0.831300361882;
0.108;0.754;16.0;0.809548943457;
0.079;0.79;40.0;0.459341964722;
0.163;0.833;278.0;0.199331876216;
0.649;0.915;167.0;0.0;
0.264;0.963;117.0;0.0;
0.865;0.548;284.0;0.0;
0.843;0.519;424.0;0.0;
0.936;0.082;386.0;0.0;
0.767;0.219;144.0;1.0;
0.113;0.823;353.0;0.0;
0.79;0.653;242.0;0.0;
0.396;0.508;240.0;0.0;
0.191;0.38;250.0;0.0;
0.519;0.905;416.0;0.0;
0.012;0.043;99.0;0.0;
0.89;0.527;321.0;0.0;
0.676;0.168;103.0;0.860396283965;
0.147;0.148;47.0;0.721657795661;
0.377;0.078;458.0;0.0;
0.336;0.038;26.0;0.720282329288;
0.49;0.445;152.0;0.219396996302;
0.028;0.733;323.0;0.0;
0.565;0.866;160.0;0.0;
0.628;0.826;73.0;0.0;
0.3;0.242;432.0;0.0;
0.301;0.91;346.0;0.0;
0.413;0.25;407.0;0.0;
0.955;0.414;416.0;0.0;
0.644;0.398;273.0;0.0;
0.237;0.954;482.0;0.0;
0.368;0.776;408.0;0.0;
0.118;0.915;0.0;0.813087958892;
0.552;0.142;14.0;0.413228123912;
0.992;0.532;363.0;0.0;
0.279;0.223;439.0;0.0;
0.932;0.857;20.0;0.954130485661;
0.799;0.466;86.0;0.0;
0.434;0.724;440.0;0.0;
0.227;0.788;291.0;0.0;
0.308;0.445;108.0;0.0;
0.755;0.637;74.0;0.0;
0.882;0.397;156.0;0.0;
0.627;0.504;348.0;0.0;
0.118;0.236;113.0;0.0;
0.293;0.684;114.0;0.0;
0.109;0.167;14.0;0.759947922317;
0.321;0.004;268.0;0.0;
0.418;0.685;408.0;0.0;
0.737;0.206;239.0;0.0;
0.449;0.654;93.0;0.0;
0.867;0.218;15.0;0.655852726759;
0.145;0.539;386.0;0.0;
0.308;0.35;26.0;0.973333333333;
0.345;0.256;321.0;0.0;
0.763;0.087;221.0;0.0;
0.86;0.549;72.0;0.744831210547;
0.041;0.296;164.0;0.0;
0.194;0.159;28.0;0.618191438313;
0.798;0.906;103.0;0.670151549951;
0.653;0.458;18.0;0.352663338682;
0.646;0.097;289.0;0.0;
0.825;0.803;107.0;0.822979913255;
0.282;0.372;442.0;0.0;
0.78;0.747;410.0;0.0;
0.268;0.213;214.0;0.0;
0.456;0.524;294.0;0.0;
0.344;0.942;327.0;0.0;
0.148;0.102;54.0;0.0;
0.795;0.634;386.0;0.0;
0.36;0.472;291.0;0.0;
0.319;0.033;295.0;0.0;
0.428;0.225;32.0;0.960743798162;
0.003;0.539;312.0;0.0;
0.548;0.868;154.0;0.0;
0.203;0.435;285.0;0.0;
0.185;0.481;422.0;0.0;
0.902;0.15;427.0;0.0;
0.482;0.708;288.0;0.0;
0.157;0.528;117.0;0.187577734013;
0.517;0.939;381.0;0.0;
0.316;0.089;356.0;0.0;
0.592;0.429;163.0;0.0;
0.667;0.993;290.0;0.0;
0.642;0.952;140.0;0.0;
0.071;0.774;109.0;0.0;
0.333;0.346;174.0;0.0;
0.732;0.696;264.0;0.0;
0.172;0.776;53.0;0.0;
0.189;0.976;457.0;0.0;
0.922;0.201;36.0;0.0;
0.616;0.064;300.0;0.759496413106;
0.052;0.046;161.0;0.686926329027;
0.022;0.067;449.0;0.0;
0.92;0.094;267.0;0.0;
0.76;0.069;19.0;0.884396377518;
0.027;0.748;9.0;0.949216022747;
0.408;0.926;163.0;0.0;
0.128;0.638;146.0;0.0;
0.201;0.053;2.0;0.97;
0.336;0.781;203.0;0.0;
0.448;0.973;92.0;0.768909589602;
0.768;0.697;234.0;0.0;
0.355;0.085;452.0;0.0;
0.869;0.691;428.0;0.0;
0.993;0.297;355.0;0.0;
0.412;0.531;329.0;0.0;
0.488;0.104;236.0;0.0;
0.489;0.694;423.0;0.0;
0.44;0.348;139.0;0.360114786528;
0.635;0.7;462.0;0.0;
0.73;0.528;345.0;0.0;
0.758;0.556;154.0;0.0;
0.926;0.166;62.0;0.0;
0.86;0.582;290.0;0.0;
0.976;0.591;70.0;0.67291787568;
0.763;0.445;142.0;0.278595120615;
0.522;0.608;364.0;0.0;
0.352;0.828;498.0;0.0;
0.514;0.081;436.0;0.0;
0.279;0.331;215.0;0.61769663329;
0.507;0.546;99.0;0.28307928706;
0.85;0.61;70.0;0.677509690068;
0.728;0.741;202.0;0.0;
0.977;0.046;143.0;0.0;
0.327;0.51;259.0;0.0;
0.786;0.005;39.0;0.794807377458;
0.71;0.014;467.0;0.0;
0.904;0.58;398.0;0.0;
0.333;0.727;0.0;0.966666666667;
0.575;0.364;73.0;0.0;
0.139;0.381;170.0;0.0;
0.945;0.719;29.0;0.923387700436;
0.883;0.053;378.0;0.0;
0.932;0.987;2.0;0.951615608067;
0.262;0.989;54.0;0.0;
0.494;0.614;383.0;0.0;
0.908;0.737;285.0;0.0;
0.697;0.983;162.0;0.0;
0.318;0.805;368.0;0.0;
0.044;0.374;144.0;0.0;
0.536;0.507;0.0;0.812580058244;
0.126;0.624;140.0;0.0;
0.259;0.997;363.0;0.0;
