0.789;0.314;
0.79;0.312;
0.79;0.31;
0.79;0.308;
0.79;0.306;
0.79;0.304;
0.789;0.302;
0.788;0.301;
0.788;0.299;
0.788;0.299;
0.787;0.297;
0.786;0.295;
0.785;0.293;
0.784;0.291;
0.783;0.289;
0.783;0.288;
0.782;0.286;
0.782;0.284;
0.781;0.282;
0.781;0.282;
0.781;0.28;
0.781;0.278;
0.78;0.276;
0.78;0.274;
0.779;0.273;
0.779;0.271;
0.779;0.269;
0.779;0.267;
0.778;0.266;
0.778;0.266;
0.778;0.265;
0.777;0.264;
0.777;0.263;
0.778;0.263;
0.778;0.263;
0.779;0.264;
0.779;0.265;
0.779;0.265;
0.779;0.265;
0.779;0.265;
0.779;0.266;
0.779;0.266;
0.779;0.266;
0.779;0.266;
0.779;0.267;
0.779;0.267;
0.778;0.268;
0.778;0.269;
0.777;0.27;
0.777;0.27;
0.777;0.271;
0.776;0.272;
0.775;0.273;
0.774;0.275;
0.774;0.276;
0.773;0.277;
0.773;0.277;
0.773;0.276;
0.774;0.275;
0.774;0.275;
0.775;0.274;
0.776;0.274;
0.776;0.273;
0.777;0.272;
0.777;0.271;
0.778;0.27;
0.778;0.269;
0.779;0.268;
0.78;0.268;
0.78;0.268;
0.78;0.267;
0.78;0.266;
0.781;0.266;
0.781;0.265;
0.781;0.264;
0.781;0.263;
0.781;0.262;
0.781;0.261;
0.781;0.261;
0.781;0.261;
0.781;0.26;
0.781;0.26;
0.78;0.259;
0.78;0.258;
0.78;0.258;
0.78;0.257;
0.78;0.256;
0.78;0.256;
0.78;0.257;
0.78;0.257;
0.779;0.258;
0.779;0.259;
0.779;0.26;
0.779;0.261;
0.779;0.262;
0.78;0.262;
0.78;0.263;
0.78;0.263;
0.78;0.263;
0.78;0.263;
0.781;0.263;
0.781;0.263;
0.781;0.262;
0.782;0.261;
0.782;0.261;
0.783;0.26;
0.784;0.26;
0.785;0.26;
0.785;0.26;
0.785;0.26;
0.786;0.26;
0.787;0.26;
0.788;0.259;
0.789;0.259;
0.79;0.258;
0.79;0.258;
0.791;0.258;
0.791;0.258;
0.791;0.258;
0.792;0.258;
0.792;0.258;
0.792;0.258;
0.792;0.258;
0.792;0.257;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.794;0.258;
0.794;0.258;
0.794;0.258;
0.794;0.258;
0.795;0.258;
0.795;0.257;
0.796;0.257;
0.796;0.257;
0.796;0.257;
0.797;0.257;
0.797;0.257;
0.796;0.257;
0.796;0.257;
0.796;0.257;
0.795;0.257;
0.795;0.258;
0.794;0.258;
0.794;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.793;0.258;
0.798;0.25;
0.799;0.25;
0.799;0.25;
0.799;0.25;
0.799;0.25;
0.799;0.251;
0.799;0.251;
0.799;0.251;
0.799;0.25;
0.799;0.25;
0.799;0.25;
0.799;0.25;
0.8;0.25;
0.8;0.25;
0.8;0.251;
0.8;0.251;
0.8;0.251;
0.8;0.251;
0.8;0.251;
0.801;0.251;
0.801;0.251;
0.801;0.252;
0.801;0.252;
0.801;0.252;
0.487;0.105;
0.488;0.105;
0.488;0.105;
0.488;0.105;
0.488;0.104;
0.488;0.104;
0.488;0.104;
0.489;0.103;
0.489;0.103;
0.489;0.102;
0.489;0.102;
0.489;0.101;
0.489;0.101;
0.489;0.101;
0.489;0.101;
0.489;0.1;
0.489;0.1;
0.489;0.099;
0.489;0.098;
0.489;0.098;
0.488;0.097;
0.488;0.096;
0.488;0.095;
0.488;0.095;
0.488;0.095;
0.488;0.094;
0.487;0.094;
0.487;0.094;
0.487;0.094;
0.486;0.094;
0.486;0.094;
0.485;0.094;
0.485;0.094;
0.485;0.094;
0.485;0.094;
0.484;0.094;
0.484;0.094;
0.484;0.094;
0.483;0.093;
0.483;0.093;
0.483;0.092;
0.483;0.091;
0.483;0.09;
0.483;0.09;
0.483;0.09;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.089;
0.483;0.088;
0.483;0.088;
0.483;0.088;
0.483;0.088;
0.483;0.088;
0.483;0.088;
0.483;0.088;
0.483;0.088;
0.483;0.089;
0.484;0.089;
0.484;0.09;
0.484;0.09;
0.484;0.091;
0.484;0.091;
0.484;0.091;
0.484;0.091;
0.484;0.091;
0.484;0.091;
0.484;0.09;
0.484;0.09;
0.484;0.09;
0.484;0.089;
0.485;0.089;
0.485;0.088;
0.485;0.088;
0.485;0.088;
0.485;0.087;
0.486;0.087;
0.486;0.087;
0.486;0.087;
0.487;0.087;
0.487;0.087;
0.488;0.087;
0.488;0.087;
0.488;0.087;
0.488;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.489;0.087;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.49;0.081;
0.489;0.081;
0.489;0.081;
0.489;0.08;
0.489;0.08;
0.489;0.08;
0.489;0.08;
0.489;0.08;
0.489;0.079;
0.489;0.079;
0.489;0.079;
0.489;0.079;
0.489;0.079;
0.488;0.08;
