0.146;0.767;0.0;0.0;
0.556;0.054;255.0;0.0;
0.931;0.056;15.0;0.661298321291;
0.058;0.107;30.0;0.65931033998;
0.493;0.035;128.0;0.0;
0.007;0.553;250.0;0.0;
0.603;0.404;405.0;0.0;
0.752;0.914;287.0;0.0;
0.967;0.927;160.0;0.0;
0.228;0.661;194.0;0.0;
0.849;0.823;442.0;0.0;
0.319;0.675;27.0;0.0;
0.714;0.511;359.0;0.0;
0.184;0.434;100.0;0.0;
0.376;0.769;241.0;0.0;
0.721;0.801;309.0;0.0;
0.081;0.434;237.0;0.0;
0.759;0.777;256.0;0.0;
0.508;0.543;322.0;0.0;
0.569;0.623;72.0;0.0;
0.474;0.599;223.0;0.0;
0.901;0.858;136.0;0.0;
0.775;0.375;330.0;0.0;
0.198;0.495;429.0;0.0;
0.713;0.67;466.0;0.0;
0.013;0.104;48.0;0.0;
0.133;0.651;387.0;0.0;
0.043;0.46;37.0;0.778483760314;
0.747;0.121;227.0;0.0;
0.793;0.377;248.0;0.0;
0.881;0.226;277.0;0.0;
0.749;0.334;393.0;0.0;
0.069;0.064;137.0;0.0;
0.243;0.429;15.0;0.93;
0.904;0.304;353.0;0.0;
0.02;0.555;173.0;0.0;
0.664;0.552;372.0;0.0;
0.083;0.223;403.0;0.0;
0.298;0.857;371.0;0.0;
0.64;0.629;471.0;0.0;
0.848;0.591;52.0;0.0;
0.268;0.22;178.0;0.0;
0.002;0.035;143.0;0.0;
0.666;0.525;43.0;0.827300839608;
0.837;0.581;393.0;0.0;
0.83;0.223;155.0;0.0;
0.511;0.554;210.0;0.0;
0.378;0.391;425.0;0.0;
0.275;0.527;426.0;0.0;
0.993;0.242;22.0;1.0;
0.312;0.798;314.0;0.0;
0.294;0.348;221.0;0.0;
0.868;0.69;153.0;0.0;
0.537;0.525;39.0;0.0;
0.38;0.513;88.0;0.0;
0.809;0.519;371.0;0.0;
0.532;0.521;467.0;0.0;
0.955;0.477;355.0;0.0;
0.143;0.494;313.0;0.0;
0.437;0.875;122.0;0.960743798162;
0.18;0.191;66.0;0.443223286548;
0.817;0.544;207.0;0.0;
0.35;0.79;14.0;0.733145899205;
0.216;0.592;274.0;0.0;
0.459;0.839;286.0;0.0;
0.661;0.156;284.0;0.0;
0.588;0.605;396.0;0.0;
0.54;0.181;384.0;0.0;
0.958;0.124;400.0;0.0;
0.413;0.375;95.0;0.0;
0.576;0.833;149.0;0.0;
0.442;0.847;21.0;0.0;
0.165;0.536;136.0;0.761732073207;
0.788;0.713;229.0;0.0;
0.598;0.934;380.0;0.0;
0.13;0.955;81.0;0.0;
0.698;0.263;208.0;0.0;
0.123;0.623;346.0;0.0;
0.349;0.772;77.0;0.0;
0.582;0.282;69.0;0.588222761888;
0.082;0.349;90.0;0.0;
0.515;0.673;139.0;0.0;
0.505;0.949;237.0;0.0;
0.248;0.97;142.0;0.0;
0.757;0.19;345.0;0.0;
0.798;0.731;360.0;0.0;
0.145;0.34;204.0;0.0;
0.277;0.831;381.0;0.0;
0.612;0.09;127.0;0.0;
0.36;0.649;232.0;0.0;
0.228;0.954;227.0;0.0;
0.4;0.973;115.0;0.0;
0.321;0.165;87.0;0.0;
0.015;0.255;385.0;0.0;
0.202;0.534;219.0;0.0;
0.451;0.271;341.0;0.0;
0.039;0.018;239.0;0.0;
0.371;0.521;12.0;0.818970706961;
0.614;0.752;109.0;0.0;
0.675;0.713;39.0;0.0;
0.561;0.768;418.0;0.0;
0.906;0.582;213.0;0.0;
0.708;0.378;457.0;0.0;
0.092;0.614;241.0;0.0;
0.084;0.257;415.0;0.0;
0.434;0.8;349.0;0.0;
0.897;0.378;449.0;0.0;
0.586;0.738;117.0;0.0;
0.051;0.206;381.0;0.0;
0.719;0.607;96.0;0.0;
0.733;0.195;99.0;0.0;
0.123;0.356;271.0;0.0;
0.946;0.911;441.0;0.0;
0.964;0.468;427.0;0.0;
0.19;0.944;455.0;0.0;
0.143;0.577;6.0;0.477694746554;
0.406;0.492;48.0;0.0;
0.028;0.601;137.0;0.0;
0.496;0.097;207.0;0.0;
0.34;0.538;263.0;0.0;
0.726;0.686;244.0;0.0;
0.83;0.3;271.0;0.0;
0.843;0.871;22.0;0.688246694554;
0.555;0.571;247.0;0.0;
0.364;0.637;263.0;0.0;
0.914;0.207;59.0;0.520408803199;
0.827;0.037;138.0;0.0;
0.001;0.92;448.0;0.0;
0.53;0.659;126.0;0.0;
0.632;0.373;213.0;0.0;
0.962;0.374;16.0;0.84474533068;
0.532;0.104;62.0;0.0;
0.457;0.433;177.0;0.0;
0.934;0.453;212.0;0.0;
0.111;0.488;103.0;0.0;
0.189;0.531;33.0;0.91;
0.45;0.621;206.0;0.124669903535;
0.219;0.885;416.0;0.0;
0.17;0.202;488.0;0.0;
0.721;0.451;211.0;0.0;
0.302;0.35;99.0;0.0;
0.211;0.384;129.0;0.0;
0.866;0.255;26.0;0.710286966163;
0.317;0.832;344.0;0.0;
0.171;0.541;179.0;0.0;
0.351;0.608;469.0;0.0;
0.991;0.512;189.0;0.0;
