0.443;0.626;0.0;0.0;
0.214;0.212;235.0;0.0;
0.618;0.005;460.0;0.0;
0.395;0.212;125.0;0.0;
0.753;0.44;109.0;0.0227664077473;
0.459;0.117;110.0;0.0;
0.114;0.851;20.0;0.759922209109;
0.01;0.159;338.0;0.0;
0.358;0.487;320.0;0.0;
0.704;0.335;63.0;0.0;
0.298;0.123;256.0;0.0;
0.801;0.699;456.0;0.0;
0.682;0.177;285.0;0.0;
0.015;0.843;236.0;0.0;
0.951;0.014;311.0;0.0;
0.964;0.739;27.0;0.0;
0.244;0.262;86.0;0.0;
0.157;0.862;431.0;0.0;
0.457;0.453;157.0;0.0713887642503;
0.921;0.394;462.0;0.0;
0.577;0.829;192.0;0.0;
0.816;0.897;413.0;0.0;
0.369;0.88;203.0;0.0;
0.213;0.815;375.0;0.0;
0.525;0.152;49.0;0.0;
0.861;0.118;161.0;0.0;
0.077;0.311;336.0;0.0;
0.615;0.942;270.0;0.0;
0.993;0.407;352.0;0.0;
0.1;0.891;423.0;0.0;
0.921;0.929;227.0;0.0;
0.16;0.288;59.0;0.0;
0.757;0.688;444.0;0.0;
0.512;0.833;191.0;0.0;
0.596;0.904;421.0;0.0;
0.315;0.338;136.0;0.0;
0.43;0.315;491.0;0.0;
0.415;0.209;442.0;0.0;
0.197;0.673;15.0;0.275267397119;
0.013;0.665;8.0;0.986620450468;
0.164;0.889;366.0;0.0;
0.546;0.033;268.0;0.0;
0.732;0.388;487.0;0.0;
0.769;0.348;206.0;0.0;
0.194;0.066;421.0;0.0;
0.518;0.707;253.0;0.0;
0.466;0.769;443.0;0.0;
0.591;0.792;453.0;0.0;
0.813;0.532;50.0;0.0;
0.613;0.546;191.0;0.0;
0.931;0.05;358.0;0.0;
0.914;0.547;348.0;0.0;
0.872;0.119;234.0;0.0;
0.405;0.034;28.0;0.0;
0.936;0.272;92.0;0.0;
0.261;0.207;26.0;0.708795604429;
0.401;0.562;477.0;0.0;
0.157;0.146;120.0;0.0;
0.444;0.617;223.0;0.0;
0.872;0.994;36.0;0.585976904682;
0.439;0.844;309.0;0.0;
0.465;0.588;170.0;0.0;
0.637;0.005;19.0;0.899624163057;
0.994;0.121;435.0;0.0;
0.676;0.612;282.0;0.0;
0.139;0.306;456.0;0.0;
0.024;0.691;61.0;0.741012774995;
0.072;0.517;304.0;0.0;
0.989;0.617;126.0;0.212359164073;
0.753;0.083;214.0;0.0;
0.936;0.052;343.0;0.0;
0.548;0.024;199.0;0.0;
0.479;0.663;482.0;0.0;
0.872;0.594;271.0;0.0;
0.25;0.308;383.0;0.0;
0.803;0.492;255.0;0.0;
0.6;0.09;13.0;0.24851073786;
0.28;0.394;375.0;0.0;
0.87;0.677;190.0;0.0;
0.02;0.779;458.0;0.0;
0.613;0.414;406.0;0.0;
0.575;0.99;338.0;0.0;
0.29;0.478;308.0;0.0;
0.058;0.036;56.0;0.230648822339;
0.388;0.767;109.0;0.0;
0.297;0.112;83.0;0.0;
0.446;0.933;294.0;0.0;
0.13;0.074;82.0;0.0;
0.07;0.138;92.0;0.686052119604;
0.639;0.532;481.0;0.727970589825;
0.027;0.413;348.0;0.0;
0.674;0.025;49.0;0.452615365331;
0.774;0.101;183.0;0.0;
0.596;0.881;349.0;0.0;
0.045;0.403;389.0;0.0;
0.554;0.907;488.0;0.0;
0.569;0.28;477.0;0.0;
0.307;0.162;429.0;0.0;
0.779;0.312;239.0;0.0;
0.312;0.822;473.0;0.0;
0.492;0.467;123.0;0.0;
0.075;0.702;289.0;0.0;
0.308;0.419;271.0;0.0;
0.357;0.526;257.0;0.0;
0.843;0.985;249.0;0.0;
0.165;0.508;329.0;0.0;
0.11;0.803;407.0;0.0;
0.397;0.573;310.0;0.0;
0.461;0.385;484.0;0.0;
0.969;0.506;302.0;0.0;
0.694;0.582;50.0;0.0;
0.986;0.76;309.0;0.0;
0.203;0.081;337.0;0.0;
0.637;0.623;29.0;0.955;
0.738;0.337;330.0;0.0;
0.51;0.085;372.0;0.0;
0.348;0.002;400.0;0.0;
0.765;0.181;231.0;0.0;
0.69;0.025;263.0;0.0;
0.47;0.952;86.0;0.795542723833;
0.151;0.872;113.0;0.0;
0.223;0.579;143.0;0.0;
0.316;0.264;186.0;0.0;
0.396;0.817;130.0;0.0;
0.247;0.196;76.0;0.0;
0.747;0.725;340.0;0.0;
0.151;0.3;69.0;0.0;
0.241;0.02;33.0;0.840831636619;
0.138;0.556;151.0;0.0;
0.348;0.183;436.0;0.0;
0.332;0.528;79.0;0.0;
0.599;0.001;365.0;0.0;
0.489;0.309;321.0;0.0;
0.166;0.522;97.0;0.0;
0.769;0.889;491.0;0.0;
0.585;0.637;411.0;0.0;
0.425;0.27;58.0;0.0;
0.844;0.81;12.0;0.949216022747;
0.139;0.996;312.0;0.0;
0.728;0.893;125.0;0.0;
0.577;0.499;168.0;0.0;
0.026;0.746;277.0;0.0;
0.657;0.341;229.0;0.0;
0.717;0.543;406.0;0.0;
0.081;0.753;362.0;0.0;
0.059;0.376;327.0;0.0;
0.103;0.404;231.0;0.0;
0.343;0.138;498.0;0.0;
0.245;0.725;32.0;0.933333333333;
0.51;0.887;374.0;0.0;
